,Customer Id,YearOfObservation,Insured_Period,Residential,Building_Painted,Building_Fenced,Garden,Settlement,Building Dimension,Building_Type,Date_of_Occupancy,NumberOfWindows,Geo_Code,Claim
1188,H11978,2013,1.0,0,0,1,0,0,200,2,1930,3,30189,0.0
1189,H11979,2013,0.230136986,1,1,0,1,1,3344,2,1960,   ,95219,0.0
1190,H1198,2014,0.021917808,0,0,0,1,1,11848,1,1988,   ,86194,0.0
1191,H11980,2012,1.0,0,0,1,0,0,600,2,1950,5,13206,0.0
1192,H11983,2013,0.090410959,1,1,0,1,1,10734,4,1960,   ,75115,0.0
1193,H11987,2016,0.99726776,0,0,1,0,0,800,1,1900,4,35288,0.0
1194,H11988,2016,0.99726776,0,1,1,0,0,2100,2,1972,4,68154,0.0
1195,H1199,2012,1.0,0,0,0,1,1,2187,1,1960,   ,71270,0.0
1196,H11990,2016,0.99726776,0,1,0,1,1,1580,4,1980,   ,6095,0.0
1197,H11991,2013,1.0,1,0,1,0,0,1862,2,2006,4,66065,0.0
1198,H11992,2012,1.0,0,1,0,1,1,280,3,1960,   ,59350,0.0
1199,H11993,2015,0.997260274,0,1,0,1,1,1936,1,0,   ,45155,0.0
1200,H11994,2013,1.0,0,1,0,1,1,4000,3,1988,   ,2A004,0.0
1201,H11995,2012,1.0,0,0,1,0,0,2357,1,1989,5,74010,0.0
1202,H11996,2013,1.0,0,1,0,1,1,1936,1,0,   ,45155,0.0
1203,H11998,2012,1.0,0,0,0,1,1,3465,3,1980,   ,38185,0.0
1204,H11999,2016,0.99726776,0,1,0,1,1,835,1,1980,   ,88383,0.0
1205,H1200,2012,1.0,0,0,0,1,1,1800,1,1960,   ,71270,0.0
1206,H12001,2012,1.0,1,1,0,1,1,600,4,1960,   ,75104,0.0
1207,H12003,2016,0.99726776,1,1,0,1,1,4074,2,1980,   ,29241,0.0
1208,H12004,2014,1.0,0,0,1,0,0,5000,3,1970,10,2A004,0.0
1209,H12006,2013,1.0,0,0,1,0,0,1100,4,1960,5,6029,0.0
1210,H12008,2015,1.0,0,1,0,1,1,2105,2,1988,   ,90010,0.0
1211,H1201,2013,1.0,0,0,0,1,1,1800,1,1960,   ,71270,0.0
1212,H12012,2012,1.0,0,1,0,1,1,400,2,1960,   ,39097,0.0
1213,H12015,2013,1.0,1,0,1,0,0,900,2,1950,3,34165,0.0
1214,H12017,2014,1.0,0,0,1,0,0,960,1,1930,3,87085,0.0
1215,H12019,2012,1.0,1,1,0,1,1,10600,1,1988,   ,16015,0.0
1216,H12022,2015,1.0,0,1,0,1,1,414,4,1960,   ,75114,0.0
1217,H1203,2012,1.0,0,1,0,1,1,480,1,1980,   ,86194,0.0
1218,H12034,2014,1.0,0,0,1,0,0,200,4,1920,2,6014,0.0
1219,H12036,2014,1.0,0,1,0,1,1,1350,2,1980,   ,38229,0.0
1220,H12037,2015,1.0,0,1,0,1,1,1350,2,1980,   ,38229,0.0
1221,H12039,2013,1.0,0,1,0,1,1,950,2,0,   ,38229,0.0
1222,H12043,2016,0.99726776,0,1,0,1,1,5100,2,1988,   ,90010,0.0
1223,H12044,2014,1.0,1,1,0,1,1,1200,4,1960,   ,75111,0.0
1224,H12045,2014,1.0,1,1,0,1,1,2190,4,1960,   ,75117,0.0
1225,H12046,2014,1.0,1,1,0,1,1,1388,4,1960,   ,75110,0.0
1226,H12047,2014,1.0,1,0,1,0,0,11260,2,1987,4,83107,0.0
1227,H12048,2012,1.0,1,1,0,1,1,600,4,1960,   ,75112,0.0
1228,H1205,2012,1.0,0,0,0,1,1,3700,1,1980,   ,86194,0.0
1229,H12050,2012,1.0,1,1,0,1,1,1878,4,1960,   ,75101,0.0
1230,H12051,2013,0.161643836,1,1,0,1,1,1878,4,1960,   ,75101,0.0
1231,H12053,2015,1.0,1,1,0,1,1,5006,2,1988,   ,31048,0.0
1232,H12054,2012,1.0,0,1,0,1,1,2600,3,1980,   ,38185,0.0
1233,H12056,2014,1.0,1,1,0,1,1,665,2,1980,   ,83062,0.0
1234,H12057,2015,1.0,1,1,0,1,1,665,2,1980,   ,83062,0.0
1235,H12059,2012,1.0,0,1,0,1,1,880,2,1960,   ,13205,0.0
1236,H1206,2013,1.0,0,0,0,1,1,3700,1,1980,   ,86194,0.0
1237,H12060,2014,1.0,1,0,1,0,0,18270,4,1967,10,75113,0.0
1238,H12061,2015,1.0,1,0,1,0,0,18270,4,1967,10,75113,0.0
1239,H12062,2012,1.0,0,1,0,1,1,800,2,1960,   ,13204,0.0
1240,H12068,2012,1.0,0,0,1,0,0,3200,2,1935,5,64122,0.0
1241,H1207,2012,1.0,0,1,0,1,1,1750,1,1988,   ,86194,0.0
1242,H12071,2012,1.0,1,0,1,0,0,525,2,1935,5,51454,0.0
1243,H12072,2013,1.0,0,0,1,0,0,680,2,1980,3,31069,0.0
1244,H12074,2014,1.0,0,0,1,0,0,500,1,1980,1,74012,0.0
1245,H1208,2013,1.0,0,1,0,1,1,1750,1,1988,   ,86194,0.0
1246,H12080,2012,1.0,0,1,0,1,1,5150,3,1988,   ,2B033,0.0
1247,H12081,2015,1.0,1,1,0,1,1,800,2,1980,   ,13204,0.0
1248,H12082,2012,1.0,1,1,0,1,1,250,3,0,   ,33063,0.0
1249,H12086,2012,1.0,0,1,0,1,1,150,2,1960,   ,13206,0.0
1250,H1209,2013,0.282191781,0,0,0,1,1,316,1,1980,   ,86194,0.0
1251,H12090,2013,1.0,0,1,0,1,1,2579,2,1960,   ,63113,0.0
1252,H12091,2016,1.0,0,1,0,1,1,2579,2,1960,   ,63113,0.0
1253,H1210,2012,1.0,0,0,0,1,1,350,1,1980,   ,86194,0.0
1254,H12102,2016,1.0,0,1,0,1,1,265,4,1980,   ,75120,0.0
1255,H12103,2012,1.0,1,1,0,1,1,2300,4,1980,   ,6088,0.0
1256,H12106,2012,1.0,1,1,0,1,1,6290,2,1980,   ,83144,0.0
1257,H12107,2013,0.580821918,1,1,0,1,1,6487,2,1988,   ,31446,0.0
1258,H12108,2012,1.0,0,1,0,1,1,1947,2,1988,   ,11441,0.0
1259,H12111,2014,1.0,0,1,0,1,1,85,1,1980,   ,21027,0.0
1260,H12112,2014,1.0,0,0,1,0,0,4500,2,1960,4,83115,0.0
1261,H12113,2013,0.0,0,1,0,1,1,365,2,1960,   ,13201,0.0
1262,H12114,2014,0.126027397,1,1,0,1,1,880,4,1980,   ,6088,0.0
1263,H12118,2013,0.0,1,1,0,1,1,1230,3,1960,   ,93066,0.0
1264,H12121,2012,1.0,1,1,0,1,1,350,3,1960,   ,94017,0.0
1265,H12122,2013,0.046575342,1,1,0,1,1,350,3,1960,   ,94017,0.0
1266,H12124,2012,1.0,1,1,0,1,1,1000,2,0,   ,83048,0.0
1267,H12125,2014,1.0,1,1,0,1,1,1000,2,0,   ,83048,0.0
1268,H12126,2014,1.0,1,0,1,0,0,3062,2,1980,3,83042,0.0
1269,H12127,2015,1.0,1,0,1,0,0,3062,2,1980,3,83042,0.0
1270,H12129,2012,1.0,0,0,1,0,0,3700,3,1962,6,2B033,0.0
1271,H12132,2012,0.136612022,0,1,0,1,1,2000,3,1988,   ,2A004,0.0
1272,H12134,2012,1.0,0,1,0,1,1,550,2,1960,   ,13206,0.0
1273,H12136,2014,1.0,1,1,0,1,1,690,4,1960,   ,75120,0.0
1274,H1214,2014,0.665753425,0,0,0,1,1,550,1,0,   ,18033,0.0
1275,H12141,2012,1.0,0,1,0,1,1,2082,1,1980,   ,21054,0.0
1276,H12142,2012,1.0,0,0,1,0,0,2500,2,2005,4,38337,0.0
1277,H12143,2016,0.99726776,0,0,1,0,0,1090,2,1958,5,13201,0.0
1278,H12148,2012,1.0,0,0,1,0,0,750,1,1988,2,21054,0.0
1279,H1215,2012,1.0,0,0,0,1,1,550,2,1960,   ,90010,0.0
1280,H12151,2013,1.0,0,1,0,1,1,90,1,1980,   ,21054,0.0
1281,H12152,2016,0.99726776,0,1,0,1,1,90,1,1980,   ,21054,0.0
1282,H12154,2014,1.0,0,0,1,0,0,700,1,1950,4,61006,0.0
1283,H12155,2013,1.0,0,1,0,1,1,420,1,1980,   ,21054,0.0
1284,H12156,2015,1.0,0,1,0,1,1,292,1,1980,   ,21054,0.0
1285,H12160,2013,1.0,0,1,0,1,1,340,4,1980,   ,6088,0.0
1286,H12161,2014,1.0,0,1,0,1,1,340,4,1980,   ,6088,0.0
1287,H12162,2015,0.079452055,0,1,0,1,1,340,4,1980,   ,6088,0.0
1288,H12164,2012,1.0,1,1,0,1,1,300,2,1960,   ,13207,0.0
1289,H12166,2012,1.0,0,1,0,1,1,500,4,1980,   ,6048,0.0
1290,H1217,2013,0.161643836,0,1,0,1,1,650,2,1980,   ,82125,0.0
1291,H12170,2015,1.0,0,1,0,1,1,790,1,1980,   ,8105,0.0
1292,H12171,2016,0.035519126,0,1,0,1,1,790,1,1980,   ,8105,0.0
1293,H12172,2013,1.0,0,1,0,1,1,495,2,1960,   ,57412,0.0
1294,H12173,2012,1.0,1,1,0,1,1,300,1,1960,   ,13028,0.0
1295,H12174,2014,1.0,1,1,0,1,1,800,4,1960,   ,6012,0.0
1296,H12176,2016,1.0,1,1,0,1,1,800,4,1960,   ,6012,0.0
1297,H12177,2016,1.0,0,1,0,1,1,450,4,1980,   ,6083,0.0
1298,H12178,2012,1.0,0,1,0,1,1,1723,3,1988,   ,59599,0.0
1299,H1218,2014,1.0,0,0,1,0,0,657,2,1989,3,62193,0.0
1300,H12180,2013,1.0,0,0,1,0,0,740,2,1960,6,13204,0.0
1301,H12183,2016,1.0,0,1,0,1,1,566,2,1960,   ,13206,0.0
1302,H12184,2013,1.0,0,1,0,1,1,600,2,1960,   ,13201,0.0
1303,H12186,2012,1.0,1,1,0,1,1,2980,2,1988,   ,31555,0.0
1304,H12187,2013,1.0,1,1,0,1,1,2980,2,1988,   ,31555,0.0
1305,H12188,2015,0.983561644,1,1,0,1,1,2980,2,1988,   ,31555,0.0
1306,H12189,2016,0.967213115,1,1,0,1,1,2980,2,1988,   ,31555,0.0
1307,H1219,2015,1.0,0,0,1,0,0,657,2,1989,3,62193,0.0
1308,H12190,2014,0.0,1,1,0,1,1,500,3,0,   ,92051,0.0
1309,H12191,2014,1.0,1,1,0,1,1,500,3,1960,   ,94081,0.0
1310,H12196,2013,1.0,1,1,0,1,1,1013,4,1960,   ,75116,0.0
1311,H12197,2015,0.41369863,1,1,0,1,1,1013,4,1960,   ,75116,0.0
1312,H12199,2012,1.0,1,1,0,1,1,970,4,1960,   ,6012,0.0
1313,H122,2015,1.0,0,0,1,0,0,815,2,1938,5,67482,0.0
1314,H12206,2012,1.0,1,1,0,1,1,690,4,1960,   ,75111,0.0
1315,H12207,2014,1.0,1,1,0,1,1,690,4,1960,   ,75111,0.0
1316,H12209,2013,1.0,1,1,0,1,1,886,3,1960,   ,93029,0.0
1317,H12212,2013,1.0,1,1,0,1,1,1400,4,1980,   ,6088,0.0
1318,H12213,2015,1.0,0,1,0,1,1,2120,2,1980,   ,38269,0.0
1319,H12217,2016,0.99726776,0,1,0,1,1,2001,2,1980,   ,59017,0.0
1320,H1222,2012,1.0,0,0,0,1,1,1100,2,1980,   ,62193,0.0
1321,H12228,2013,1.0,1,1,0,1,1,525,1,1980,   ,13001,0.0
1322,H12230,2014,1.0,1,1,0,1,1,1405,4,1960,   ,75113,0.0
1323,H12231,2015,0.101369863,0,0,1,0,0,500,2,1930,4,13203,0.0
1324,H12232,2012,1.0,1,1,0,1,1,4391,2,1988,   ,31555,0.0
1325,H12234,2014,1.0,0,1,0,1,1,2220,1,0,   ,15014,0.0
1326,H12236,2014,1.0,0,1,0,1,1,1060,1,0,   ,12300,0.0
1327,H12237,2016,1.0,0,1,0,1,1,3638,2,1988,   ,83061,0.0
1328,H12238,2016,0.99726776,0,0,1,0,0,16500,1,1988,9,71270,0.0
1329,H12239,2013,1.0,0,1,0,1,1,450,2,1988,   ,38179,0.0
1330,H1224,2016,0.99726776,0,0,0,1,1,310,2,1960,   ,62193,0.0
1331,H12240,2013,0.871232877,0,1,0,1,1,4909,3,1988,   ,59350,0.0
1332,H12242,2013,0.246575342,0,1,0,1,1,540,2,1960,   ,63113,0.0
1333,H12243,2014,0.802739726,0,1,0,1,1,2900,3,1988,   ,59350,0.0
1334,H1225,2016,0.99726776,0,0,0,1,1,932,2,1980,   ,62193,0.0
1335,H12252,2012,1.0,0,1,0,1,1,2080,3,1960,   ,59360,0.0
1336,H1226,2014,1.0,0,0,0,1,1,790,2,1960,   ,62193,0.0
1337,H12262,2012,1.0,0,1,0,1,1,1495,2,1960,   ,77330,0.0
1338,H12263,2013,1.0,0,1,0,1,1,1495,2,1960,   ,77330,0.0
1339,H12268,2016,1.0,1,1,0,1,1,149,2,1960,   ,44109,0.0
1340,H1227,2012,1.0,0,0,0,1,1,540,2,1980,   ,62193,0.0
1341,H12282,2015,1.0,0,1,0,1,1,870,2,1960,   ,13001,0.0
1342,H12285,2012,1.0,0,1,0,1,1,350,2,1960,   ,13207,0.0
1343,H1229,2012,0.74863388,0,0,0,1,1,8140,1,1980,   ,27229,0.0
1344,H12293,2014,0.161643836,1,1,0,1,1,1300,3,1988,   ,64483,0.0
1345,H12294,2016,1.0,1,1,0,1,1,3090,2,1988,   ,38565,0.0
1346,H12296,2016,0.99726776,0,1,0,1,1,3216,1,1980,   ,15014,0.0
1347,H123,2013,0.693150685,0,0,0,1,1,1170,3,1980,   ,83137,0.0
1348,H12300,2013,0.161643836,1,1,0,1,1,6750,2,1980,   ,13212,0.0
1349,H12304,2012,1.0,1,1,0,1,1,1340,4,0,   ,75114,0.0
1350,H12306,2015,1.0,1,1,0,1,1,1340,4,0,   ,75114,0.0
1351,H12307,2013,1.0,0,0,1,0,0,12700,2,1960,5,76259,0.0
1352,H12312,2014,1.0,0,0,1,0,0,4500,2,1960,5,40088,0.0
1353,H12313,2015,1.0,0,0,1,0,0,4500,2,1960,5,40088,0.0
1354,H12316,2012,0.327868852,1,0,1,0,0,2880,4,1970,8,75110,0.0
1355,H12328,2014,1.0,0,0,1,0,0,2970,4,1977,4,6157,0.0
1356,H12329,2012,1.0,1,1,0,1,1,2737,2,1988,   ,31555,0.0
1357,H1233,2012,1.0,0,0,0,1,1,550,1,1980,   ,87085,0.0
1358,H12330,2013,1.0,1,1,0,1,1,2737,2,1988,   ,31555,0.0
1359,H12331,2014,1.0,1,1,0,1,1,2737,2,1988,   ,31555,0.0
1360,H12332,2015,1.0,0,0,1,0,0,336,2,1960,3,13206,0.0
1361,H12333,2012,1.0,0,1,0,1,1,750,2,1960,   ,76540,0.0
1362,H12334,2013,1.0,0,1,0,1,1,750,2,1960,   ,76540,0.0
1363,H12335,2014,1.0,0,1,0,1,1,750,2,1960,   ,76540,0.0
1364,H12339,2013,1.0,0,1,0,1,1,1700,3,1960,   ,94076,0.0
1365,H12343,2013,1.0,1,1,0,1,1,1550,3,1980,   ,93048,0.0
1366,H12344,2014,1.0,0,0,1,0,0,1783,1,2005,2,74056,0.0
1367,H12345,2015,1.0,0,0,1,0,0,1783,1,2005,2,74056,0.0
1368,H12346,2013,1.0,0,0,1,0,0,1300,2,1950,5,13201,0.0
1369,H12349,2012,1.0,0,0,1,0,0,3500,3,1980,5,64445,0.0
1370,H1235,2013,1.0,0,0,1,0,0,700,1,1930,4,87085,0.0
1371,H12350,2012,1.0,0,1,0,1,1,720,1,1960,   ,73261,0.0
1372,H12351,2012,1.0,0,0,1,0,0,3400,2,2003,4,57463,0.0
1373,H12358,2012,0.366120219,0,1,0,1,1,250,2,1980,   ,59663,0.0
1374,H1236,2015,1.0,0,0,1,0,0,700,1,1930,4,87085,0.0
1375,H12360,2016,1.0,0,1,0,1,1,330,2,1980,   ,30133,0.0
1376,H12361,2014,1.0,0,1,0,1,1,1450,2,1960,   ,42218,0.0
1377,H12362,2013,0.246575342,0,1,0,1,1,1730,1,1988,   ,74105,0.0
1378,H12363,2012,1.0,0,1,0,1,1,313,2,1960,   ,78486,0.0
1379,H12367,2013,1.0,0,1,0,1,1,370,1,1960,   ,45234,0.0
1380,H12368,2013,0.246575342,0,0,1,0,0,400,2,1965,3,83009,0.0
1381,H12369,2015,1.0,0,1,0,1,1,3042,1,1980,   ,43157,0.0
1382,H1237,2016,0.330601093,0,0,0,1,1,650,1,0,   ,74281,0.0
1383,H12370,2012,1.0,0,1,0,1,1,1967,1,1980,   ,43157,0.0
1384,H12371,2013,1.0,0,1,0,1,1,100,2,1960,   ,13205,0.0
1385,H12375,2014,0.243835616,0,1,0,1,1,900,2,1988,   ,60176,0.0
1386,H12376,2012,0.24863388,0,1,0,1,1,460,2,1960,   ,11262,0.0
1387,H12380,2015,1.0,0,1,0,1,1,750,2,1960,   ,13206,0.0
1388,H12383,2012,1.0,1,1,0,1,1,615,3,1960,   ,38185,0.0
1389,H12384,2013,1.0,0,1,0,1,1,875,1,1960,   ,8105,0.0
1390,H12388,2012,1.0,1,1,0,1,1,1250,2,1960,   ,13205,0.0
1391,H1239,2013,1.0,0,0,1,0,0,609,2,1967,3,68297,0.0
1392,H12394,2012,1.0,0,1,0,1,1,670,2,1960,   ,34032,0.0
1393,H12396,2012,1.0,1,0,1,0,0,3882,3,2007,4,59512,0.0
1394,H12397,2013,1.0,1,0,1,0,0,3882,3,2007,4,59512,0.0
1395,H124,2013,1.0,0,0,0,1,1,560,3,1960,   ,83137,0.0
1396,H12402,2012,1.0,0,0,1,0,0,750,1,2007,3,13039,0.0
1397,H12408,2013,1.0,0,0,0,1,1,0,1,1800,   ,,0.0
1398,H12409,2014,1.0,1,0,1,0,0,8084,2,2007,3,31396,0.0
1399,H12412,2012,0.163934426,1,1,0,1,1,770,4,1960,   ,75120,0.0
1400,H12413,2012,1.0,1,1,0,1,1,6808,3,1960,   ,92049,0.0
1401,H12414,2014,0.246575342,1,1,0,1,1,1500,3,1980,   ,38185,0.0
1402,H12415,2014,1.0,0,1,0,1,1,2455,3,1980,   ,83137,0.0
1403,H12416,2012,0.221311475,1,1,0,1,1,1700,2,1980,   ,66066,0.0
1404,H12418,2012,1.0,0,1,0,1,1,2450,2,1960,   ,13206,0.0
1405,H1242,2013,0.123287671,0,1,0,1,1,400,2,1960,   ,68224,0.0
1406,H12420,2013,1.0,0,1,0,1,1,660,2,1960,   ,13201,0.0
1407,H12424,2013,1.0,0,1,0,1,1,200,2,1960,   ,30133,0.0
1408,H12425,2014,1.0,0,1,0,1,1,1200,4,1980,   ,6083,0.0
1409,H12426,2015,1.0,0,1,0,1,1,1200,4,1980,   ,6083,0.0
1410,H12427,2015,1.0,0,0,1,0,0,1200,2,1960,5,13207,0.0
1411,H12428,2013,0.495890411,0,1,0,1,1,3000,2,1980,   ,14117,0.0
1412,H1243,2016,0.950819672,0,0,0,1,1,3336,1,1980,   ,74190,0.0
1413,H12430,2016,1.0,1,0,1,0,0,700,2,1900,3,83137,0.0
1414,H12431,2014,1.0,1,0,1,0,0,1358,2,2007,4,59122,0.0
1415,H12433,2013,1.0,0,1,0,1,1,2500,1,1980,   ,74225,0.0
1416,H12436,2013,1.0,0,1,0,1,1,4295,2,1988,   ,63113,0.0
1417,H12437,2014,1.0,0,1,0,1,1,4295,2,1988,   ,63113,0.0
1418,H12438,2015,1.0,0,1,0,1,1,4295,2,1988,   ,63113,0.0
1419,H12439,2014,1.0,0,0,1,0,0,16250,1,1960,5,13056,0.0
1420,H1244,2014,1.0,0,0,1,0,0,530,2,1900,5,29151,0.0
1421,H12445,2014,1.0,1,1,0,1,1,170,1,1980,   ,35173,0.0
1422,H12447,2013,1.0,1,0,1,0,0,320,3,1980,4,33063,0.0
1423,H12448,2014,1.0,0,1,0,1,1,2004,4,0,   ,6155,0.0
1424,H12449,2015,1.0,0,1,0,1,1,2004,4,0,   ,6155,0.0
1425,H1245,2013,1.0,0,1,0,1,1,150,3,1960,   ,59350,0.0
1426,H12450,2012,1.0,1,0,1,0,0,1200,2,1961,4,69259,0.0
1427,H12452,2014,1.0,0,0,1,0,0,1000,1,2006,3,10333,0.0
1428,H12453,2012,1.0,1,1,0,1,1,860,4,1988,   ,6085,0.0
1429,H12454,2013,0.161643836,1,1,0,1,1,860,4,1988,   ,6085,0.0
1430,H12456,2012,1.0,0,1,0,1,1,510,2,1980,   ,44109,0.0
1431,H12457,2013,0.246575342,0,1,0,1,1,510,2,1980,   ,44109,0.0
1432,H1246,2013,1.0,0,0,0,1,1,1049,3,1980,   ,83137,0.0
1433,H12465,2012,1.0,1,1,0,1,1,4038,2,1980,   ,64102,0.0
1434,H12466,2012,1.0,1,1,0,1,1,460,2,1960,   ,13201,0.0
1435,H1247,2013,0.736986301,0,0,0,1,1,440,1,1960,   ,88160,0.0
1436,H12483,2013,1.0,0,1,0,1,1,420,2,1960,   ,64009,0.0
1437,H12484,2012,0.450819672,0,1,0,1,1,6900,3,1980,   ,2A004,0.0
1438,H12485,2014,1.0,1,0,1,0,0,1742,1,2006,4,5085,0.0
1439,H12486,2012,1.0,0,1,0,1,1,250,3,1980,   ,94046,0.0
1440,H12490,2013,0.328767123,1,1,0,1,1,2100,1,1988,   ,84007,0.0
1441,H12491,2013,1.0,0,0,1,0,0,360,4,1930,4,6088,0.0
1442,H12496,2014,1.0,0,1,0,1,1,500,3,1960,   ,59599,0.0
1443,H12499,2016,0.99726776,0,0,1,0,0,3000,3,2000,7,2A004,0.0
1444,H125,2013,1.0,0,0,0,1,1,160,2,1980,   ,83137,0.0
1445,H12501,2015,1.0,0,0,1,0,0,650,4,1968,5,6159,0.0
1446,H12506,2012,1.0,0,1,0,1,1,2750,3,1980,   ,59512,0.0
1447,H12507,2014,1.0,0,0,1,0,0,913,2,1950,5,59392,0.0
1448,H12512,2012,1.0,0,1,0,1,1,1300,1,1980,   ,61006,0.0
1449,H12513,2014,1.0,0,1,0,1,1,520,2,1960,   ,13204,0.0
1450,H12515,2012,1.0,1,1,0,1,1,1565,1,1980,   ,41269,0.0
1451,H12516,2012,1.0,0,0,1,0,0,5100,2,1850,6,64204,0.0
1452,H12518,2012,1.0,0,1,0,1,1,625,2,1960,   ,51454,0.0
1453,H12519,2013,1.0,0,1,0,1,1,625,2,1960,   ,51454,0.0
1454,H12522,2013,1.0,0,1,0,1,1,650,2,1960,   ,13206,0.0
1455,H12526,2015,0.997260274,0,1,0,1,1,2100,2,1988,   ,64024,0.0
1456,H12527,2015,1.0,0,0,1,0,0,1350,2,1950,4,64526,0.0
1457,H12528,2016,1.0,0,0,1,0,0,1350,2,1950,4,64526,0.0
1458,H1253,2012,0.74863388,0,0,0,1,1,462,2,1960,   ,14562,0.0
1459,H12530,2014,1.0,0,1,0,1,1,1600,2,1960,   ,38484,0.0
1460,H12532,2012,1.0,0,1,0,1,1,2500,2,1988,   ,30189,0.0
1461,H12537,2013,1.0,0,1,0,1,1,600,2,1980,   ,30189,0.0
1462,H12539,2013,1.0,1,1,0,1,1,600,4,0,   ,75111,0.0
1463,H12544,2016,0.994535519,1,1,0,1,1,250,3,1960,   ,94058,0.0
1464,H12546,2012,1.0,1,1,0,1,1,450,1,1960,   ,13021,0.0
1465,H12547,2015,0.364383562,1,1,0,1,1,450,1,1960,   ,13021,0.0
1466,H12549,2012,1.0,1,1,0,1,1,1978,2,1988,   ,31555,0.0
1467,H1255,2016,1.0,1,0,0,1,1,956,2,1980,   ,57463,0.0
1468,H12550,2013,1.0,1,1,0,1,1,1978,2,1988,   ,31555,0.0
1469,H12551,2014,1.0,1,1,0,1,1,1978,2,1988,   ,31555,0.0
1470,H12553,2014,1.0,0,0,1,0,0,195,3,1980,3,94076,0.0
1471,H12555,2013,0.328767123,0,1,0,1,1,263,2,1980,   ,34327,0.0
1472,H12558,2012,1.0,1,0,1,0,0,550,2,1975,3,51454,0.0
1473,H12559,2013,1.0,1,0,1,0,0,550,2,1975,3,51454,0.0
1474,H1256,2012,1.0,1,0,0,1,1,933,2,1960,   ,39300,0.0
1475,H12560,2015,1.0,1,0,1,0,0,550,2,1975,3,51454,0.0
1476,H12562,2012,1.0,0,1,0,1,1,3200,4,1980,   ,6004,0.0
1477,H12563,2013,0.4,0,1,0,1,1,3200,4,1980,   ,6004,0.0
1478,H12565,2012,1.0,0,1,0,1,1,365,4,1960,   ,6030,0.0
1479,H12568,2012,1.0,0,0,1,0,0,358,2,1960,3,31042,0.0
1480,H12569,2016,1.0,0,0,1,0,0,358,2,1960,3,31042,0.0
1481,H1257,2016,0.99726776,0,0,0,1,1,600,3,0,   ,92050,0.0
1482,H12575,2013,1.0,0,1,0,1,1,914,1,1980,   ,43157,0.0
1483,H12576,2016,1.0,0,1,0,1,1,914,1,1980,   ,43157,0.0
1484,H12577,2012,1.0,0,1,0,1,1,914,1,1980,   ,43157,0.0
1485,H12578,2014,1.0,0,1,0,1,1,914,1,1980,   ,43157,0.0
1486,H12579,2013,1.0,0,1,0,1,1,914,1,1980,   ,43157,0.0
1487,H12580,2014,1.0,0,1,0,1,1,914,1,1980,   ,43157,0.0
1488,H12581,2014,0.997260274,0,1,0,1,1,170,2,1960,   ,83130,0.0
1489,H12583,2012,1.0,0,0,1,0,0,490,2,1950,5,13205,0.0
1490,H12584,2016,0.99726776,0,0,1,0,0,490,2,1950,5,13205,0.0
1491,H12586,2013,0.356164384,1,0,1,0,0,390,2,1980,2,57288,0.0
1492,H12589,2012,1.0,0,1,0,1,1,3605,1,1988,   ,74136,0.0
1493,H1259,2013,1.0,0,1,0,1,1,1075,2,1988,   ,14220,0.0
1494,H12590,2015,1.0,0,1,0,1,1,1531,1,1988,   ,74220,0.0
1495,H12591,2013,1.0,0,1,0,1,1,7880,1,1988,   ,74012,0.0
1496,H12594,2014,1.0,0,1,0,1,1,741,2,1960,   ,31555,0.0
1497,H12599,2016,1.0,1,0,1,0,0,2134,1,1950,6,84007,0.0
1498,H12601,2012,1.0,0,1,0,1,1,575,2,1960,   ,13201,0.0
1499,H12607,2014,1.0,0,1,0,1,1,1500,2,1960,   ,13210,0.0
1500,H12608,2013,1.0,0,1,0,1,1,300,1,0,   ,13001,0.0
1501,H12616,2015,1.0,1,1,0,1,1,550,4,0,   ,75106,0.0
1502,H12617,2012,1.0,1,0,1,0,0,420,2,1935,3,51454,0.0
1503,H12619,2013,0.893150685,0,1,0,1,1,300,4,1960,   ,6029,0.0
1504,H12621,2014,1.0,0,1,0,1,1,1200,2,1980,   ,83130,0.0
1505,H12622,2016,0.99726776,0,0,1,0,0,540,2,2007,3,82121,0.0
1506,H12623,2012,1.0,0,0,1,0,0,733,3,1979,5,92036,0.0
1507,H12625,2013,1.0,0,1,0,1,1,600,2,1960,   ,21231,0.0
1508,H12626,2014,0.41369863,0,1,0,1,1,600,2,1960,   ,21231,0.0
1509,H12628,2014,0.383561644,1,1,0,1,1,4301,1,1988,   ,13004,1.0
1510,H12631,2016,0.99726776,0,1,0,1,1,3011,1,1988,   ,74012,0.0
1511,H12633,2013,1.0,1,1,0,1,1,1780,4,1960,   ,75118,1.0
1512,H12635,2015,0.41369863,1,1,0,1,1,1780,4,1960,   ,75118,0.0
1513,H12638,2013,1.0,0,1,0,1,1,4310,4,0,   ,6029,1.0
1514,H12641,2013,1.0,0,1,0,1,1,700,2,1960,   ,13213,0.0
1515,H12642,2014,1.0,0,1,0,1,1,700,2,1960,   ,13213,0.0
1516,H12644,2013,1.0,0,0,1,0,0,890,2,1940,3,13205,1.0
1517,H12648,2014,1.0,0,1,0,1,1,1105,2,1960,   ,13207,0.0
1518,H1265,2012,1.0,0,0,1,0,0,2750,1,1980,5,19031,0.0
1519,H12650,2014,1.0,1,1,0,1,1,568,2,1960,   ,69091,1.0
1520,H12654,2013,1.0,0,1,0,1,1,500,3,0,   ,93047,0.0
1521,H12656,2016,1.0,0,1,0,1,1,500,3,0,   ,93047,0.0
