Customer Id,YearOfObservation,Insured_Period,Residential,Building_Painted,Building_Fenced,Garden,Settlement,Building Dimension,Building_Type,Date_of_Occupancy,NumberOfWindows,Geo_Code,Claim
H5907,2013,1,0,V,V,V,U,200,2,1960,   .,34324,0
H5908,2014,0.41369863,0,V,V,V,U,200,2,1960,   .,34324,0
H1620,2013,0,0,V,V,V,U,4905,2,1988,   .,34332,0
H1385,2013,0.476712329,0,V,V,V,U,8893,2,1988,   .,34902,1
H1420,2012,1,0,V,V,V,U,6252,2,1980,   .,34902,0
H1431,2016,1,0,V,V,V,U,3757,2,1980,   .,34902,1
H1457,2012,0.24863388,0,V,V,V,U,2235,2,1980,   .,34902,0
H1489,2012,1,0,V,V,V,U,7500,2,1980,   .,34902,1
H1492,2014,1,0,N,V,V,U,14472,2,1980,   .,34902,1
H1494,2013,0.495890411,0,N,V,V,U,4600,2,1980,   .,34902,0
H1522,2012,1,0,V,V,V,U,1800,2,1980,   .,34902,0
H1523,2012,1,0,V,V,V,U,4122,2,1980,   .,34902,1
H1529,2016,0.24863388,0,V,V,V,U,1300,2,1980,   .,34902,0
H1905,2012,1,0,V,V,V,U,4000,2,,   .,34902,1
H1925,2015,0.246575342,0,V,V,V,U,7863,2,1980,   .,34902,1
H1927,2015,1,0,V,V,V,U,1780,2,1980,   .,34902,0
H1940,2012,1,0,V,V,V,U,3150,2,1980,   .,34902,1
H1941,2014,0.41369863,0,V,V,V,U,6000,2,1980,   .,34902,1
H2781,2012,1,0,V,V,V,U,4663,1,,   .,35024,1
H2782,2013,0.567123288,0,V,V,V,U,4663,1,,   .,35024,0
H16264,2016,1,0,V,N,O,R,600,1,1950,3,35049,0
H16736,2012,1,0,V,N,O,R,1320,1,1980,5,35049,0
H12904,2012,1,0,N,V,V,U,1300,1,1988,   .,35093,0
H15752,2012,1,0,V,N,O,R,2800,1,2009,4,35093,0
H16918,2014,1,0,V,N,O,R,1500,1,2004,5,35093,0
H17027,2016,1,0,V,N,O,R,1832,1,1990,4,35093,0
H17173,2013,1,0,V,N,O,R,1450,1,2010,4,35093,0
H19847,2016,0.836065574,0,V,N,O,R,410,1,1950,3,35093,0
H2867,2012,1,0,V,V,V,U,658,1,1960,   .,35093,0
H3602,2012,1,0,V,V,V,U,1890,1,1980,   .,35093,0
H3706,2015,1,0,V,V,V,U,357,1,1960,   .,35093,1
H3707,2016,0.99726776,0,V,V,V,U,357,1,1960,   .,35093,0
H4531,2012,1,0,V,N,O,R,4461,1,1977,4,35093,1
H4532,2013,1,0,V,N,O,R,4461,1,1977,4,35093,0
H4533,2014,1,0,V,N,O,R,4461,1,1977,4,35093,1
H4534,2016,1,0,V,N,O,R,4461,1,1977,4,35093,0
H5771,2012,1,0,V,V,V,U,1986,1,1980,   .,35093,0
H5772,2014,1,0,V,V,V,U,1986,1,1980,   .,35093,0
H5773,2015,1,0,V,V,V,U,1986,1,1980,   .,35093,0
H5867,2012,1,0,V,N,O,R,738,1,1900,3,35093,0
H5868,2016,0.99726776,0,V,N,O,R,738,1,1900,3,35093,0
H60,2013,1,0,V,N,O,R,410,1,1900,4,35093,0
H61,2015,1,0,V,N,O,R,410,1,1900,4,35093,0
H6892,2014,1,0,N,V,V,U,1380,1,1980,   .,35093,0
H4913,2014,1,0,V,V,V,U,900,1,1960,   .,35236,0
H13441,2013,0.435616438,1,N,V,V,U,240,1,1960,   .,35238,1
H13470,2012,1,0,V,N,O,R,800,1,1960,4,35238,0
H13471,2014,0.832876712,0,V,N,O,R,800,1,1960,4,35238,0
H14288,2016,1,0,N,V,V,U,450,1,1960,   .,35238,0
H19052,2013,1,0,V,N,O,R,200,1,1948,3,35238,0
H4019,2015,1,0,V,N,O,R,1086,1,1900,4,35238,1
H4521,2012,1,0,N,V,V,U,477,1,1980,   .,35238,0
H7395,2012,0.540983607,0,V,V,V,U,175,1,1960,   .,35238,0
H16223,2015,1,0,V,N,O,R,3100,1,2009,3,35284,0
H17772,2015,1,0,V,N,O,R,2700,1,2011,3,35284,0
H17773,2016,0.99726776,0,V,N,O,R,2700,1,2011,3,35284,0
H6546,2016,1,0,V,N,O,R,350,1,2003,2,35284,0
H1283,2016,1,1,V,V,V,U,2420,1,,   .,35288,0
H13091,2013,1,0,V,N,O,R,1950,1,2007,5,35288,0
H15320,2016,1,0,V,N,O,R,1210,1,2002,3,35288,1
H15405,2012,1,0,V,N,O,R,1300,1,2009,3,35288,1
H15593,2016,0.99726776,0,V,N,O,R,4395,1,1971,6,35288,0
H16292,2014,1,0,V,N,O,R,1150,1,1900,4,35288,0
H16464,2013,1,0,V,N,O,R,752,1,1990,4,35288,0
H16465,2015,1,0,V,N,O,R,752,1,1990,4,35288,0
H16545,2012,1,0,V,N,O,R,490,1,1950,3,35288,0
H16746,2015,1,0,V,N,O,R,1100,1,1990,6,35288,0
H16788,2012,1,0,V,N,O,R,350,1,1972,3,35288,0
H16919,2013,0.334246575,0,V,N,O,R,280,1,1950,5,35288,1
H16923,2013,1,0,V,N,O,R,1461,1,1960,6,35288,0
H16924,2016,1,0,V,N,O,R,1461,1,1960,6,35288,0
H16927,2014,1,0,V,N,O,R,3800,1,1995,4,35288,0
H16990,2014,1,0,V,N,O,R,750,1,1993,3,35288,0
H17131,2015,1,0,V,N,O,R,3124,1,2011,3,35288,1
H17175,2014,1,0,V,N,O,R,1650,1,2007,4,35288,1
H18352,2016,1,0,V,N,O,R,1000,1,1900,4,35288,1
H19701,2015,0.632876712,0,V,N,O,R,1250,1,2015,5,35288,0
H19702,2016,0.99726776,0,V,N,O,R,1250,1,2015,5,35288,0
H2226,2012,1,0,V,N,O,R,4800,1,1950,7,35288,1
H2227,2014,1,0,V,N,O,R,4800,1,1950,7,35288,0
H2324,2014,1,0,V,N,O,R,2700,1,1980,5,35288,0
H2325,2015,1,0,V,N,O,R,2700,1,1980,5,35288,0
H2326,2012,0,0,V,V,V,U,571,1,,   .,35288,0
H2327,2013,1,0,V,N,O,R,9125,1,1980,7,35288,1
H2528,2014,1,0,V,V,V,U,1850,1,1960,   .,35288,0
H2529,2016,1,0,V,V,V,U,1850,1,1960,   .,35288,1
H2660,2012,0.308743169,0,V,N,O,R,353,1,1850,5,35288,0
H291,2012,1,0,V,V,V,U,1800,1,1960,   .,35288,0
H4548,2012,1,0,V,N,O,R,4350,1,2000,1,35288,0
H4549,2015,1,0,V,N,O,R,4350,1,2000,1,35288,0
H5614,2014,1,0,V,V,V,U,900,1,1960,   .,35288,1
H5615,2016,1,0,V,V,V,U,900,1,1960,   .,35288,0
H5816,2014,1,0,V,V,V,U,3705,1,1960,   .,35288,0
H14194,2013,1,0,N,V,V,U,270,1,1960,   .,35299,0
H18183,2013,1,0,V,N,O,R,525,1,1945,3,35299,0
H1542,2012,1,1,N,V,V,U,2815,1,1980,   .,36006,0
H1544,2012,1,1,N,V,V,U,1230,1,1980,   .,36006,0
H13068,2013,1,0,N,V,V,U,2613,1,1980,   .,36044,0
H14651,2014,0.747945205,0,N,V,V,U,1230,1,1980,   .,36044,0
H1545,2013,1,1,N,V,V,U,1100,1,1980,   .,36044,0
H1546,2012,1,1,N,V,V,U,1100,1,1980,   .,36044,0
H1547,2016,0.99726776,1,N,V,V,U,1100,1,1980,   .,36044,0
H1548,2015,1,1,N,V,V,U,430,1,1980,   .,36044,0
H1549,2012,1,1,N,V,V,U,930,1,1980,   .,36044,0
H1550,2012,1,1,N,V,V,U,1390,1,1980,   .,36044,0
H1552,2013,1,1,N,V,V,U,2110,1,1980,   .,36044,0
H1553,2016,0.99726776,1,N,V,V,U,2110,1,1980,   .,36044,1
H1555,2015,1,1,N,V,V,U,2100,1,1980,   .,36044,1
H1556,2014,0.747945205,1,N,V,V,U,1105,1,1980,   .,36044,1
H15790,2014,1,0,V,N,O,R,1911,1,1983,4,36044,1
H15791,2016,0.99726776,0,V,N,O,R,1911,1,1983,4,36044,0
H17707,2015,1,1,V,N,O,R,1900,1,1974,9,36044,1
H18040,2013,1,0,V,N,O,R,2773,1,1962,5,36044,1
H18227,2012,0.915300546,0,V,N,O,R,1672,1,1983,4,36044,1
H374,2014,0.495890411,0,N,V,V,U,3265,1,1980,   .,36044,0
H376,2013,1,0,N,V,V,U,1120,1,1980,   .,36044,0
H378,2014,1,0,V,V,V,U,5000,1,1980,   .,36044,1
H379,2012,1,0,V,N,O,R,6500,1,1979,5,36044,1
H380,2016,0.99726776,0,V,N,O,R,6500,1,1979,5,36044,1
H3965,2013,1,0,V,N,O,R,2178,1,1960,4,36044,1
H4932,2012,1,0,V,V,V,U,150,1,1960,   .,36044,0
H6152,2012,1,0,V,V,V,U,390,1,1980,   .,36044,0
H656,2014,1,0,V,V,V,U,1160,1,1980,   .,36044,1
H377,2016,0.99726776,0,N,V,V,U,1566,1,1960,   .,36046,1
H4170,2015,1,0,V,V,V,U,1279,1,1988,   .,36046,1
H686,2014,1,0,V,V,V,U,300,1,1980,   .,36046,0
H3651,2013,1,0,V,N,O,R,650,1,1996,3,36063,0
H16697,2012,1,1,V,N,O,R,3796,1,2010,5,37122,0
H6041,2012,1,1,V,V,V,U,202,1,1960,   .,37132,0
H17730,2013,1,1,V,N,O,R,6000,1,1970,4,37214,1
H12843,2012,1,1,V,N,O,R,320,1,1850,3,37261,0
H17292,2016,0.99726776,1,V,N,O,R,7100,1,1969,>=10,37261,0
H17678,2012,1,1,V,N,O,R,1195,1,1960,4,37261,0
H17679,2013,0.747945205,1,V,N,O,R,1195,1,1960,4,37261,0
H17820,2014,1,1,V,N,O,R,2518,1,1999,3,37261,0
H17887,2014,0.915068493,1,V,N,O,R,1200,1,2000,3,37261,0
H18720,2012,0.43715847,0,V,N,O,R,654,1,1960,2,37261,0
H14461,2012,1,1,N,V,V,U,2288,2,1988,   .,38001,1
H7051,2016,0.99726776,1,V,N,O,R,780,2,1960,4,38001,0
H17293,2015,1,0,V,N,O,R,4820,2,2011,4,38006,0
H7005,2016,0.99726776,0,V,V,V,U,350,2,1960,   .,38006,0
H14344,2012,1,0,N,V,V,U,1110,2,1980,   .,38034,1
H14345,2015,1,0,N,V,V,U,1110,2,1980,   .,38034,0
H3963,2016,0.99726776,0,V,V,V,U,1254,2,,   .,38034,0
H4561,2013,0.246575342,0,V,V,V,U,296,2,1960,   .,38034,0
H6084,2012,0,0,N,V,V,U,60,2,1980,   .,38052,0
H2359,2015,1,0,V,N,O,R,1930,2,1980,4,38057,0
H18736,2013,1,0,V,N,O,R,300,2,2012,2,38067,0
H18737,2014,0.578082192,0,V,N,O,R,300,2,2012,2,38067,0
H7451,2012,1,0,N,V,V,U,1067,2,1988,   .,38068,0
H19646,2015,1,0,V,N,O,R,800,2,2010,3,38075,0
H2779,2013,1,0,V,V,V,U,1100,2,1988,   .,38075,0
H5247,2016,0.920765027,1,V,V,V,U,660,2,1960,   .,38081,0
H17523,2013,0.657534247,1,V,N,O,R,330,2,2000,3,38085,0
H18041,2014,1,0,V,N,O,R,3800,2,2008,3,38085,0
H3909,2014,1,0,V,V,V,U,600,2,1960,   .,38087,0
H4765,2014,1,0,N,V,V,U,720,2,1960,   .,38095,0
H6998,2013,1,0,V,N,O,R,450,2,1900,2,38095,0
H18851,2015,1,0,V,N,O,R,460,2,2011,2,38126,0
H18852,2016,0.99726776,0,V,N,O,R,460,2,2011,2,38126,1
H18903,2016,0.99726776,1,V,N,O,R,1050,2,2012,4,38126,0
H6,2016,1,0,V,V,V,U,190,2,1980,   .,38133,0
H13773,2012,1,0,N,V,V,U,800,2,1960,   .,38138,0
H14659,2014,1,0,N,V,V,U,4850,2,1960,   .,38138,0
H14660,2016,0.99726776,0,N,V,V,U,4850,2,1960,   .,38138,1
H3196,2015,0,0,V,V,V,U,305,2,,   .,38138,0
H3618,2014,1,0,V,N,O,R,300,2,1900,4,38138,0
H13322,2012,1,0,N,V,V,U,1158,2,1988,   .,38140,0
H2472,2013,0.747945205,0,V,N,O,R,4393,2,2000,4,38140,0
H3555,2013,1,0,V,V,V,U,1370,2,1988,   .,38140,1
H3862,2014,0.821917808,0,V,V,V,U,2090,2,1988,   .,38140,0
H4434,2015,1,0,V,V,V,U,3053,2,1988,   .,38140,0
H6063,2015,1,0,V,V,V,U,50,2,1988,   .,38140,0
H14318,2012,1,0,N,V,V,U,460,2,1980,   .,38151,0
H14319,2016,0.99726776,0,N,V,V,U,460,2,1980,   .,38151,0
H1612,2016,0.99726776,0,V,N,O,R,5060,2,1975,>=10,38151,0
H1613,2014,1,1,V,N,O,R,1050,2,1972,6,38151,0
H1629,2013,0.665753425,1,V,V,V,U,8000,2,,   .,38151,1
H17421,2014,1,1,V,N,O,R,2604,2,1974,1,38151,0
H5399,2015,1,0,N,V,V,U,900,2,1980,   .,38151,0
H1611,2012,1,0,V,N,O,R,4530,2,1995,6,38158,1
H1626,2012,1,0,V,V,V,U,490,2,1988,   .,38158,0
H1627,2013,0.246575342,0,V,V,V,U,490,2,1988,   .,38158,0
H1632,2013,1,0,V,N,O,R,2700,2,1989,3,38158,0
H6072,2014,1,0,V,N,O,R,400,2,1975,3,38163,0
H13526,2012,1,0,V,N,O,R,4600,2,1960,5,38169,0
H13549,2013,1,0,N,V,V,U,4000,2,1980,   .,38169,0
H2155,2014,1,0,V,N,O,R,730,2,1960,4,38169,0
H2156,2016,1,0,V,N,O,R,730,2,1960,4,38169,0
H6201,2014,1,0,V,N,O,R,1000,2,1930,3,38169,1
H6202,2016,0.99726776,0,V,N,O,R,1000,2,1930,3,38169,0
H7196,2015,1,0,N,V,V,U,940,2,1960,   .,38169,0
H15416,2013,1,0,V,N,O,R,1612,2,2009,3,38179,0
H3554,2013,1,0,V,V,V,U,3700,2,1988,   .,38179,0
H1310,2015,1,0,V,V,V,U,360,3,1980,   .,38185,1
H13338,2014,1,1,V,N,O,R,765,3,2007,7,38185,0
H13467,2014,1,0,N,V,V,U,770,3,1980,   .,38185,0
H13468,2015,1,0,V,N,O,R,950,3,1952,4,38185,0
H13626,2014,1,0,N,V,V,U,2957,3,1980,   .,38185,1
H1372,2013,0.931506849,0,N,V,V,U,1037,3,,   .,38185,0
H13836,2012,1,0,N,V,V,U,1030,3,1980,   .,38185,0
H1419,2013,0.084931507,0,V,V,V,U,1512,3,1960,   .,38185,0
H14580,2012,1,1,N,V,V,U,350,2,1960,   .,38185,0
H1568,2016,0.99726776,1,V,N,O,R,776,3,1930,4,38185,1
H1572,2015,0.953424658,1,V,V,V,U,800,3,,   .,38185,0
H1573,2013,1,1,V,N,O,R,13280,2,1968,9,38185,1
H1575,2016,0.99726776,1,V,N,O,R,13280,2,1968,9,38185,1
H1589,2013,0.865753425,1,V,V,V,U,850,3,1960,   .,38185,0
H1594,2014,0.504109589,1,V,V,V,U,650,3,1960,   .,38185,0
H15954,2013,0.320547945,0,V,N,O,R,978,3,1930,5,38185,0
H16010,2014,1,0,V,N,O,R,4377,3,2000,9,38185,0
H16011,2016,0.99726776,0,V,N,O,R,4377,3,2000,9,38185,0
H16135,2012,1,0,V,N,O,R,6400,3,1965,>=10,38185,1
H1614,2012,1,1,V,V,V,U,9500,3,1980,   .,38185,1
H1615,2012,1,1,V,V,V,U,4600,2,1960,   .,38185,0
H1616,2016,0.99726776,1,V,N,O,R,7300,2,1967,8,38185,1
H16543,2012,1,0,V,N,O,R,2524,2,1963,9,38185,0
H16786,2013,1,0,V,N,O,R,6206,2,1990,6,38185,1
H168,2013,0.668493151,0,V,V,V,U,330,3,1980,   .,38185,0
H1838,2012,1,0,V,V,V,U,135,3,1980,   .,38185,0
H1850,2013,0.084931507,0,V,V,V,U,1414,2,1980,   .,38185,0
H18683,2013,1,0,V,N,O,R,3962,2,1960,9,38185,1
H18757,2013,1,0,V,N,O,R,5200,3,1954,>=10,38185,1
H1882,2012,1,0,N,V,V,U,540,2,,   .,38185,0
H1884,2013,1,0,V,N,O,R,600,3,1950,5,38185,0
H1885,2015,1,0,V,N,O,R,600,3,1950,5,38185,0
H1890,2014,1,0,V,N,O,R,435,3,1900,5,38185,0
H18984,2013,1,0,V,N,O,R,280,2,1960,4,38185,1
H1900,2012,1,0,V,V,V,U,1716,3,1960,   .,38185,0
H2008,2014,1,1,N,V,V,U,1320,3,1960,   .,38185,0
H2018,2014,1,0,V,N,O,R,470,2,1900,3,38185,0
H2142,2016,1,0,V,N,O,R,2260,2,1970,3,38185,0
H2187,2012,1,0,V,V,V,U,570,3,1980,   .,38185,0
H2188,2014,1,0,V,V,V,U,570,3,1980,   .,38185,0
H2504,2013,0.81369863,0,V,V,V,U,5050,3,1980,   .,38185,1
H3052,2016,0.99726776,0,N,V,V,U,2675,3,1960,   .,38185,0
H3251,2015,0,0,V,V,V,U,1300,3,,   .,38185,0
H4881,2016,0.87431694,1,V,V,V,U,200,3,1980,   .,38185,0
H4909,2012,1,1,V,V,V,U,1375,3,1980,   .,38185,0
H5310,2016,0.99726776,0,V,V,V,U,1700,3,1960,   .,38185,1
H5847,2013,0.736986301,0,V,V,V,U,899,2,1960,   .,38185,0
H6357,2012,1,0,V,N,O,R,3740,2,1960,>=10,38185,0
H6376,2015,1,0,N,V,V,U,200,3,1960,   .,38185,0
H6531,2012,0.715846995,0,V,V,V,U,1540,2,1980,   .,38185,0
H6538,2014,1,1,N,V,V,U,6300,2,1980,   .,38185,0
H6723,2016,1,0,N,V,V,U,1110,3,1960,   .,38185,1
H673,2016,0.99726776,0,V,V,V,U,1500,3,1980,   .,38185,0
H6795,2012,1,0,N,V,V,U,1140,3,1960,   .,38185,0
H6796,2013,1,0,N,V,V,U,1140,3,1960,   .,38185,0
H6878,2013,1,0,N,V,V,U,530,2,1980,   .,38185,0
H7458,2013,1,1,N,V,V,U,3000,3,1980,   .,38185,1
H14208,2012,0.330601093,0,N,V,V,U,800,2,1960,   .,38205,0
H18800,2014,1,0,V,N,O,R,4200,2,1975,9,38229,1
H2059,2015,0.41369863,0,V,V,V,U,643,2,1960,   .,38229,0
H2060,2015,1,0,V,N,O,R,4142,2,1969,>=10,38229,0
H2061,2013,1,0,V,V,V,U,460,2,1960,   .,38229,0
H2062,2014,1,0,V,V,V,U,460,2,1960,   .,38229,0
H2063,2015,1,0,V,V,V,U,460,2,1960,   .,38229,0
H2076,2015,1,0,V,V,V,U,530,2,1960,   .,38229,0
H24,2013,1,0,V,V,V,U,4220,2,1960,   .,38229,1
H2742,2014,1,0,V,N,O,R,460,2,1969,1,38229,0
H2743,2016,1,0,V,N,O,R,460,2,1969,1,38229,0
H2744,2015,1,0,V,N,O,R,460,2,1969,1,38229,0
H2745,2014,1,0,V,N,O,R,4142,2,1969,>=10,38229,0
H2746,2016,0.99726776,0,V,N,O,R,4142,2,1969,>=10,38229,1
H2747,2013,1,0,V,N,O,R,4142,2,1969,>=10,38229,1
H2748,2012,1,0,V,N,O,R,4142,2,1969,>=10,38229,0
H2749,2012,1,0,V,N,O,R,4142,2,1969,>=10,38229,0
H2750,2016,1,0,V,N,O,R,4142,2,1969,>=10,38229,0
H15312,2012,1,0,V,N,O,R,960,2,1999,2,38239,0
H20,2016,0.99726776,0,V,N,O,R,968,2,1915,3,38239,0
H2879,2014,0,0,V,V,V,U,10,2,,   .,38239,0
H14489,2013,1,0,V,N,O,R,4700,2,1988,3,38247,1
H14490,2016,0.99726776,0,V,N,O,R,4700,2,1988,3,38247,1
H2027,2012,1,0,V,V,V,U,1100,2,1960,   .,38269,0
H3245,2012,1,0,V,N,O,R,2537,2,1982,4,38269,0
H18590,2013,0,0,V,N,O,R,2200,2,1920,3,38294,0
H7178,2013,1,0,V,N,O,R,2890,2,1980,5,38298,0
H3542,2015,1,0,V,V,V,U,671,2,1960,   .,38306,0
H2715,2013,1,0,V,V,V,U,1200,2,1988,   .,38314,1
H3593,2013,1,0,V,V,V,U,735,2,1988,   .,38314,0
H6427,2016,0.99726776,0,V,V,V,U,1750,2,1988,   .,38314,0
H6702,2014,1,0,V,N,O,R,220,2,1960,3,38314,0
H6780,2013,0.747945205,0,V,V,V,U,1362,2,1988,   .,38314,1
H16067,2014,1,0,V,N,O,R,1450,2,2009,4,38315,0
H132,2012,1,0,N,V,V,U,760,2,1960,   .,38316,0
H3197,2012,1,0,V,V,V,U,550,2,1960,   .,38316,0
H3198,2014,1,0,V,V,V,U,550,2,1960,   .,38316,1
H1600,2012,1,1,V,V,V,U,900,2,1980,   .,38317,0
H17400,2012,1,1,V,N,O,R,2000,2,2003,4,38318,0
H17401,2014,1,1,V,N,O,R,2000,2,2003,4,38318,1
H18756,2013,1,0,V,N,O,R,850,2,1963,5,38337,0
H6751,2014,1,0,V,V,V,U,310,2,1980,   .,38337,0
H17613,2013,1,0,V,N,O,R,8200,2,1970,>=10,38382,1
H7266,2012,1,0,V,N,O,R,470,2,1900,4,38386,0
H7267,2013,1,0,V,N,O,R,470,2,1900,4,38386,0
H15072,2014,1,1,V,N,O,R,1100,2,2009,3,38394,0
H18617,2014,1,0,V,N,O,R,2000,2,2012,3,38400,0
H5458,2016,1,0,V,N,O,R,685,2,1953,5,38400,0
H13942,2013,1,0,N,V,V,U,140,2,1960,   .,38408,0
H13944,2016,0.99726776,0,N,V,V,U,140,2,1960,   .,38408,0
H53,2013,1,0,V,V,V,U,720,2,1980,   .,38412,0
H14918,2013,1,0,N,V,V,U,260,2,1960,   .,38416,0
H2703,2012,1,0,V,N,O,R,245,2,1991,3,38416,0
H2704,2013,1,0,V,N,O,R,245,2,1991,3,38416,1
H2705,2015,1,0,V,N,O,R,245,2,1991,3,38416,0
H2755,2013,1,0,V,V,V,U,2200,2,1980,   .,38416,0
H2756,2014,1,0,V,V,V,U,2200,2,1980,   .,38416,1
H3069,2012,1,0,V,N,O,R,3500,2,1970,3,38416,1
H3709,2012,0.967213115,0,V,V,V,U,850,2,1960,   .,38416,0
H4313,2012,0.453551913,0,V,V,V,U,1250,2,1980,   .,38416,0
H4974,2012,1,0,N,V,V,U,1200,2,1960,   .,38416,0
H4842,2012,1,0,V,N,O,R,4200,2,1967,6,38421,0
H4843,2015,1,0,V,N,O,R,4200,2,1967,6,38421,0
H5989,2012,1,0,V,N,O,R,2106,2,1960,6,38421,1
H6240,2012,1,0,V,V,V,U,462,2,1960,   .,38421,0
H7172,2014,0.821917808,0,V,V,V,U,4368,2,1980,   .,38421,0
H7249,2013,1,0,V,N,O,R,2100,2,1989,4,38421,0
H7250,2015,1,0,V,N,O,R,2100,2,1989,4,38421,0
H7251,2016,0.99726776,0,V,N,O,R,2100,2,1989,4,38421,0
H5354,2014,0.997260274,0,N,V,V,U,357,2,1960,   .,38442,0
H136,2015,1,0,V,V,V,U,2500,2,1960,   .,38485,1
H1652,2015,1,1,V,V,V,U,1100,2,1980,   .,38486,1
H15110,2013,0.164383562,0,V,N,O,R,470,2,1996,2,38507,0
H14453,2012,1,0,N,V,V,U,1250,2,1988,   .,38511,0
H18600,2014,1,0,V,N,O,R,650,2,1950,4,38511,0
H6250,2012,1,0,V,N,O,R,1499,2,2002,4,38511,0
H1357,2014,1,0,N,N,O,R,326,2,1900,3,38516,0
H3259,2014,1,0,V,N,O,R,2000,2,1960,5,38516,1
H3260,2015,1,0,V,N,O,R,2000,2,1960,5,38516,0
H3261,2016,0.99726776,0,V,N,O,R,2000,2,1960,5,38516,1
H15575,2013,0.495890411,0,V,N,O,R,3570,2,1990,5,38517,0
H3293,2013,1,0,V,N,O,R,1256,2,1994,3,38527,0
H19452,2014,0.775342466,0,V,N,O,R,1300,2,2013,4,38534,1
H3474,2013,0.320547945,0,V,V,V,U,2293,2,1988,   .,38538,1
H6620,2014,0.821917808,0,V,V,V,U,2040,2,1988,   .,38538,0
H13550,2012,1,0,N,V,V,U,2500,2,1988,   .,38544,0
H13924,2015,1,0,V,N,O,R,1565,2,2004,2,38544,0
H2338,2016,1,0,V,V,V,U,450,2,1960,   .,38544,1
H2663,2012,1,0,V,V,V,U,1034,2,1960,   .,38544,1
H1341,2015,1,0,V,N,O,R,358,2,1930,4,38545,0
H2415,2012,1,0,V,N,O,R,3900,2,1945,3,38547,0
H3312,2014,1,0,V,N,O,R,500,2,1970,4,38547,0
H1695,2013,0.334246575,1,V,V,V,U,94,2,,   .,38548,0
H19474,2015,0.983561644,0,V,N,O,R,420,2,1810,4,38559,0
H19475,2016,0.967213115,0,V,N,O,R,420,2,1810,4,38559,0
H2599,2015,1,0,V,N,O,R,1510,2,1987,4,38559,0
H5734,2014,1,0,N,V,V,U,1350,2,1980,   .,38559,0
H5757,2014,1,0,V,V,V,U,1000,2,1980,   .,38559,1
H5758,2015,1,0,V,V,V,U,1000,2,1980,   .,38559,0
H18147,2013,1,0,V,N,O,R,290,2,1937,3,38562,0
H13489,2013,1,0,N,V,V,U,3800,2,1988,   .,38563,0
H16475,2013,1,0,V,N,O,R,4179,2,2002,3,38563,0
H16967,2013,1,0,V,N,O,R,5000,2,1992,8,38563,1
H19422,2014,1,0,V,N,O,R,7500,2,1960,8,38563,1
H19423,2015,1,0,V,N,O,R,7500,2,1960,8,38563,1
H19424,2014,1,0,V,N,O,R,6500,2,1960,8,38563,1
H2708,2012,1,0,V,V,V,U,3752,2,1960,   .,38563,0
H2709,2013,0.216438356,0,V,V,V,U,3752,2,1960,   .,38563,0
H3408,2013,1,0,V,V,V,U,472,2,1980,   .,38563,0
H3409,2014,1,0,V,V,V,U,472,2,1980,   .,38563,0
H5273,2014,1,0,V,V,V,U,1219,2,1980,   .,38563,1
H5570,2012,1,0,N,V,V,U,10426,2,1980,   .,38563,1
H6745,2013,0.8,0,V,V,V,U,7055,2,1980,   .,38563,1
H7179,2014,1,1,N,V,V,U,177,2,1988,   .,38563,0
H7187,2012,1,0,V,N,O,R,7660,2,1975,7,38563,0
H15090,2016,1,1,V,N,O,R,510,2,1988,3,38565,0
H5111,2016,1,0,V,N,O,R,140,2,1960,3,38565,0
H15716,2013,1,0,V,N,O,R,335,2,1985,1,38567,0
H15717,2015,1,0,V,N,O,R,335,2,1985,1,38567,0
H15718,2016,0.830601093,0,V,N,O,R,335,2,1985,1,38567,0
H2050,2013,0,0,V,V,V,U,1600,2,,   .,38567,0
H2051,2014,0,0,V,V,V,U,1600,2,,   .,38567,1
H2079,2012,0,0,V,V,V,U,2271,2,,   .,38567,0
H2080,2014,0,0,V,V,V,U,2271,2,,   .,38567,1
H2083,2014,1,0,V,N,O,R,1961,2,1966,3,38567,0
H6836,2014,1,1,N,V,V,U,560,2,1960,   .,38930,0
H13541,2014,1,0,N,V,V,U,550,2,1980,   .,38931,0
H2401,2016,0.99726776,0,V,V,V,U,1210,2,1960,   .,38931,0
H2402,2012,1,0,V,V,V,U,550,2,1988,   .,38931,0
H2403,2014,1,0,V,V,V,U,550,2,1988,   .,38931,0
H248,2012,0,0,V,V,V,U,10000,2,,   .,38931,1
H2727,2013,1,0,V,V,V,U,3700,2,1988,   .,38931,1
H3053,2012,1,0,V,V,V,U,2500,2,1980,   .,38931,0
H3569,2012,0.915300546,0,N,V,V,U,1800,2,1980,   .,38931,0
H4044,2013,1,0,V,V,V,U,5200,2,1980,   .,38931,1
H5423,2014,1,0,N,V,V,U,770,2,1960,   .,38931,0
H5817,2014,1,0,V,V,V,U,550,2,1980,   .,38931,0
H4083,2016,0.99726776,0,V,N,O,R,600,2,1900,3,39097,0
H13992,2012,1,1,N,V,V,U,2000,2,1960,   .,39198,0
H3893,2013,1,0,N,V,V,U,680,2,1960,   .,39300,0
H3894,2014,1,0,N,V,V,U,680,2,1960,   .,39300,0
H6147,2012,1,1,V,N,O,R,800,2,1907,4,39300,0
H6148,2015,1,1,V,N,O,R,800,2,1907,4,39300,0
H18092,2013,0.084931507,0,V,N,O,R,1000,2,1960,3,39470,0
H15259,2012,1,0,V,N,O,R,400,2,2007,2,40046,0
H16933,2012,1,1,V,N,O,R,500,2,1990,2,40046,0
